number_of_reviews,calculated_host_listings_count,availability_365,room_type,price
0.003967036008300659,0.003967036008300659,0.999693074091766,0.0,175
0.0,0.07124704998790965,0.0,0.0,27
0.006944025859822662,0.003472012929911331,0.9999397238144634,0.003472012929911331,161
0.3479906511922321,0.007101850024331267,0.9374442032117273,0.0,75
0.01123099358705957,0.01123099358705957,0.9995584292483016,0.0,70
0.0,0.20628424925175867,0.8251369970070347,0.10314212462587934,250
0.010784061074193068,0.005392030537096534,0.9867415882886656,0.0,60
0.1203156210206396,0.013672229661436318,0.9926038734202767,0.0027344459322872637,155
0.815725937451695,0.07093269021319086,0.5674615217055269,0.03546634510659543,85
0.0,0.011752563095734801,0.9960297223635244,0.0029381407739337002,105
0.5669467095138409,0.1889822365046136,0.0,0.1889822365046136,300
0.0,0.30151134457776363,0.0,0.0,100
0.0451106221368941,0.006444374590984872,0.9988780616026552,0.0,60
0.2670666578007805,0.2289142781149547,0.9156571124598188,0.0,42
0.0,0.4082482904638631,0.0,0.0,70
0.08270968932495316,0.0225571879977145,0.9962758032323905,0.003759531332952417,229
0.9630868246861536,0.1203858530857692,0.0,0.0,70
0.944911182523068,0.0944911182523068,0.0,0.0944911182523068,109
0.545544725589981,0.1091089451179962,0.3273268353539886,0.0,60
0.13937303380692306,0.0029036048709775637,0.9901292610033492,0.0,40
0.45686228989754185,0.0034610779537692566,0.889497034118699,0.0034610779537692566,370
0.0029123468555367934,0.014561734277683966,0.9989349714491201,0.0,36
0.02722581475424748,0.00388940210774964,0.9995763416916575,0.00388940210774964,245
0.6545447025126889,0.012668607145406883,0.755893559675944,0.0,99
0.0,0.01883972071074651,0.9953652442177741,0.0031399534517910855,175
0.02558222550483254,0.6395556376208136,0.0,0.02558222550483254,200
0.12399094646101536,0.00885649617578681,0.9919275716881228,0.0,110
0.7389969586232199,0.04926646390821466,0.6404640308067906,0.04926646390821466,110
0.6784978124040826,0.032830539309874965,0.7332153779205409,0.0,69
0.09712858623572641,0.09712858623572641,0.0,0.0,40
0.9607689228305227,0.16012815380508713,0.0,0.0,40
0.02533171882650682,0.2561318236902356,0.9626053154072591,0.0028146354251674245,142
0.05546131366317831,0.015846089618050944,0.9983036459372095,0.0,55
0.045267873021259265,0.015089291007086421,0.9958932064677039,0.0,90
0.9819805060619656,0.01558699215971374,0.1870439059165649,0.0,89
0.09805806756909202,0.09805806756909202,0.0,0.09805806756909202,250
0.928279121632914,0.309426373877638,0.0,0.0,50
0.12216944435630522,0.12216944435630522,0.0,0.12216944435630522,98
0.31076080862753197,0.01726448936819622,0.9495469152507922,0.0,80
0.6287768007232034,0.006761040867991434,0.7775196998190149,0.003380520433995717,195
0.0,0.00276995557622419,0.9999539630169325,0.00276995557622419,450
0.14797683819977198,0.010827573526812583,0.9889183821155494,0.0,150
0.09245587772015594,0.003555995296929075,0.9956786831401409,0.0,32
0.0,0.2886751345948129,0.0,0.2886751345948129,160
0.0,0.0032893491115835722,0.999962129921406,0.0032893491115835722,700
0.0,0.3713906763541037,0.0,0.0,59
0.566115259012232,0.007352146220938078,0.8234403767450648,0.007352146220938078,365
0.0,0.003447579037797446,0.9997979209612593,0.003447579037797446,117
0.15249857033260467,0.15249857033260467,0.0,0.15249857033260467,75
0.014811970539375384,0.003702992634843846,0.9998080114078384,0.003702992634843846,175
0.01414842521071022,0.0047161417369034064,0.9998220482235222,0.0047161417369034064,250
0.0,0.10660035817780521,0.9594032236002469,0.10660035817780521,225
0.010353942082032276,0.010353942082032276,0.3623879728711297,0.010353942082032276,109
0.9229582069908973,0.040128617695256406,0.36115755925730764,0.0,80
0.023304112275125535,0.005826028068781384,0.2417801648544274,0.0,79
0.3046168265919412,0.027692438781085564,0.9415429185569092,0.027692438781085564,250
0.275949230012087,0.011997792609221174,0.9598234087376939,0.0,70
0.5163977794943222,0.2581988897471611,0.0,0.2581988897471611,99
0.5407204426709815,0.0035341205403332126,0.8411206885993046,0.0,80
0.4866558522123323,0.006666518523456608,0.8733139265728156,0.006666518523456608,95
0.6466697906828633,0.028116077855776665,0.75913410210597,0.028116077855776665,190
0.0,0.7745966692414834,0.0,0.2581988897471611,175
0.005759743738574556,0.14975333720293846,0.9849161792962491,0.002879871869287278,100
0.0,0.03331264787174179,0.9993794361522538,0.005552107978623632,30
0.0,0.0029325261004507107,0.9999914002536923,0.0,100
0.006492958957227135,0.02597183582890854,0.9804368025412975,0.006492958957227135,350
0.6324555320336759,0.31622776601683794,0.0,0.0,85
0.031620879405833614,0.012648351762333445,0.9992197892243422,0.0,110
0.8017837257372732,0.2672612419124244,0.0,0.0,85
0.6864064729836442,0.04902903378454601,0.6373774391990982,0.04902903378454601,103
0.9994526046483364,0.013506116279031572,0.0,0.0,50
0.23570226039551587,0.23570226039551587,0.0,0.0,65
0.3922322702763681,0.19611613513818404,0.0,0.19611613513818404,70
0.5335122493924189,0.017210072561045772,0.8260834829301971,0.0,100
0.2581988897471611,0.2581988897471611,0.0,0.0,80
0.16225216655953253,0.012980173324762602,0.9864931726819578,0.0,47
0.13736056394868904,0.13736056394868904,0.6868028197434451,0.13736056394868904,80
0.9128709291752769,0.18257418583505536,0.0,0.0,72
0.0,0.7071067811865475,0.0,0.0,99
0.0,0.8234668407381536,0.5572598879133195,0.003549426037664455,255
0.8944271909999159,0.22360679774997896,0.0,0.22360679774997896,200
0.6666666666666666,0.3333333333333333,0.0,0.0,120
0.23735633163877065,0.0053944620826993335,0.97100317488588,0.0053944620826993335,385
0.5547001962252291,0.2773500981126146,0.0,0.0,60
0.0056494019541858155,0.0028247009770929078,0.9999441458908893,0.0028247009770929078,248
0.14002800840280097,0.14002800840280097,0.0,0.0,64
0.02973197118188837,0.044597956772832556,0.9923045381955243,0.003716496397736046,150
0.022721038793286494,0.002840129849160812,0.9997257069046057,0.002840129849160812,349
0.9901475429766744,0.09901475429766744,0.0,0.0,63
0.6666666666666666,0.011111111111111112,0.7444444444444445,0.011111111111111112,800
0.0,0.002703423580120099,0.9867496067438362,0.0,1200
0.0,0.015925262933238246,0.8758894613281035,0.015925262933238246,90
0.12904966679389177,0.014338851865987974,0.9678725009541883,0.007169425932993987,150
0.8017837257372732,0.5345224838248488,0.0,0.0,52
0.015364627096575052,0.015364627096575052,0.9987007612773784,0.0,100
0.9728062146853669,0.023162052730603976,0.20845847457543576,0.023162052730603976,85
0.024646436829707553,0.0164309578864717,0.9995499380936952,0.002738492981078617,750
0.12447982756229725,0.00497919310249189,0.9809010411909023,0.0,45
0.9806085723261285,0.03771571432023571,0.0,0.03771571432023571,250
0.15262143417007618,0.008977731421769186,0.9875504563946106,0.008977731421769186,130
0.5773502691896258,0.5773502691896258,0.0,0.0,80
0.04512936824065242,0.04512936824065242,0.9928461012943532,0.04512936824065242,150
0.9041944301794651,0.24659848095803594,0.0,0.08219949365267865,460
0.35573126871456684,0.011116602147330214,0.9337945803757379,0.011116602147330214,135
0.9729084614650578,0.008244986961568286,0.23085963492391204,0.008244986961568286,38
0.2512742512682595,0.0031021512502254255,0.9678711900703327,0.0,60
0.0,0.7760719847236744,0.0,0.0,33
0.0,0.09950371902099892,0.0,0.0,40
0.5323795179394841,0.0038300684743847774,0.8464451328390359,0.0038300684743847774,450
0.4082482904638631,0.4082482904638631,0.0,0.0,38
0.08925796582533593,0.004697787675017681,0.9959309871037483,0.004697787675017681,69
0.030139720058556876,0.005023286676426146,0.9895874752559508,0.0,40
0.8858950990846933,0.0714431531519914,0.4572361801727449,0.014288630630398279,249
0.998276073093128,0.022183912735402846,0.0,0.022183912735402846,126
0.2076494981594306,0.010928920955759506,0.9781384255404757,0.0,89
0.3022189037468171,0.003874601330087399,0.9531519272015001,0.0,250
0.0,0.23570226039551587,0.0,0.0,80
0.33541019662496846,0.037267799624996496,0.7826237921249264,0.0,110
0.949157995752499,0.0949157995752499,0.0,0.0949157995752499,140
0.012576688780719051,0.0031441721951797627,0.9998467580671645,0.0031441721951797627,299
0.9730672655996822,0.06950480468569159,0.13900960937138318,0.06950480468569159,150
0.9979487157886733,0.01848053177386432,0.0,0.01848053177386432,166
0.09026895078977203,0.015044825131628671,0.9929584586874923,0.0,120
0.20589024697616462,0.07585430151753433,0.9752695909397271,0.02167265757643838,45
0.75,0.25,0.0,0.25,325
0.04555381518400109,0.006507687883428727,0.9989300901063095,0.0032538439417143634,150
0.976416832356179,0.06509445549041194,0.0,0.06509445549041194,50
0.5,0.25,0.0,0.25,150
0.3779644730092272,0.7559289460184544,0.0,0.0,52
0.5773502691896258,0.5773502691896258,0.0,0.0,60
0.0,0.14002800840280097,0.0,0.0,51
0.9376144618769908,0.04688072309384954,0.3281650616569468,0.04688072309384954,172
0.27760564037123947,0.022508565435505903,0.9603654585815852,0.003751427572584317,369
0.3429742969449712,0.008166054689165982,0.939096289254088,0.008166054689165982,105
0.5738677282530837,0.029940924952334802,0.8183852820304846,0.0,55
0.0,0.7071067811865475,0.0,0.0,80
0.3779644730092272,0.3779644730092272,0.0,0.0,80
0.944911182523068,0.1889822365046136,0.0,0.0,125
0.0,0.19518001458970666,0.0,0.09759000729485333,165
0.0,0.013887214701767618,0.9998794585272684,0.0,50
0.2542372881355932,0.01694915254237288,0.9661016949152542,0.01694915254237288,180
0.02175126354040979,0.7112663177714001,0.7025658123552363,0.002175126354040979,431
0.05759003726816408,0.005484765454110864,0.9982273126481773,0.002742382727055432,200
0.0,0.003952353061951629,0.9999453246737622,0.003952353061951629,249
0.5773502691896257,0.19245008972987526,0.0,0.19245008972987526,95
0.06954214275160556,0.023180714250535184,0.996770712773013,0.023180714250535184,375
0.035589734368637875,0.002737671874510606,0.9992502341963712,0.002737671874510606,83
0.7890570944609359,0.09104504936087722,0.6069669957391814,0.015174174893479535,96
0.05096880531086824,0.062295206491061184,0.9967233038569789,0.0,399
0.8870643282707255,0.02628338750431779,0.4599592813255613,0.0,44
0.8890008890013334,0.254000254000381,0.0,0.0,45
0.012967343961525527,0.05835304782686487,0.9790344690951773,0.006483671980762763,180
0.8528028654224417,0.21320071635561041,0.0,0.21320071635561041,120
0.3141021657418992,0.0349002406379888,0.9423064972256977,0.0349002406379888,436
0.41702882811414954,0.20851441405707477,0.0,0.20851441405707477,140
0.9877786765166167,0.02101656758545993,0.10508283792729965,0.0,53
0.5,0.5,0.0,0.0,180
0.9918350480201278,0.019447746039610348,0.1166864762376621,0.019447746039610348,180
0.9998222696155874,0.006665481797437249,0.006665481797437249,0.006665481797437249,115
0.5,0.5,0.0,0.0,155
0.9438798074485389,0.13483997249264842,0.0,0.13483997249264842,68
0.10354915378035756,0.002724977731062041,0.994616871837645,0.0,40
0.47774913618883413,0.007025722591012267,0.8782153238765333,0.014051445182024534,60
0.016435827295622825,0.005478609098540941,0.9998461604837218,0.0,157
0.21927943401203506,0.008950180980083064,0.975569726829054,0.004475090490041532,215
0.0,0.016602227504272985,0.996133650256379,0.016602227504272985,250
0.9902586757499068,0.12777531299998798,0.04791574237499549,0.015971914124998498,89
0.0,0.5773502691896258,0.0,0.0,65
0.08555444174269476,0.008279462104131751,0.9962952731971874,0.0,55
0.24643948132610213,0.008353880722918717,0.9690501638585711,0.0,70
0.026133187452480767,0.003266648431560096,0.9995944200573893,0.003266648431560096,299
0.0,0.004586576935345555,0.999873771905331,0.004586576935345555,399
0.9503288904374105,0.16770509831248423,0.22360679774997896,0.11180339887498948,34
0.062136976600120006,0.062136976600120006,0.0,0.0,49
0.4886777774252209,0.12216944435630522,0.0,0.12216944435630522,160
0.0,0.17521361348784348,0.9811962355319236,0.0026955940536591305,210
0.0,0.005847053462046861,0.9998461420100132,0.0,50
0.011892969170906879,0.03567890751272064,0.9990094103561779,0.0,99
0.06958370014909467,0.007731522238788297,0.9973663688036902,0.007731522238788297,149
0.08050409910473845,0.0076670570575941375,0.996717417487238,0.0,95
0.22941573387056174,0.22941573387056174,0.0,0.22941573387056174,98
0.8528028654224417,0.21320071635561041,0.0,0.0,120
0.00637803614465648,0.02870116265095416,0.9949736385664109,0.0,60
0.07777451323709379,0.015554902647418758,0.9955137694348005,0.015554902647418758,294
0.007533771665105803,0.07533771665105803,0.990690973961413,0.0037668858325529014,130
0.7369633723922475,0.003818463069389884,0.6758679632820094,0.003818463069389884,150
0.17739371879672478,0.05913123959890826,0.8869685939836239,0.05913123959890826,135
0.0,0.7071067811865475,0.0,0.0,100
0.9685569090392632,0.011262289639991433,0.2477703720798115,0.011262289639991433,199
0.9730672655996822,0.06950480468569159,0.0,0.06950480468569159,50
0.7472407681162564,0.00533743405797326,0.6645105402176709,0.0,65
0.0,0.3779644730092272,0.0,0.3779644730092272,160
0.036260546124584014,0.01115709111525662,0.9957703820366532,0.0,65
0.00866954264904061,0.0028898475496802033,0.9998872521893503,0.0,70
0.008218036981574695,0.0027393456605248985,0.9998611660915879,0.0027393456605248985,285
0.04796693843887046,0.0028215846140512034,0.998840953374126,0.0,45
0.13721382161926712,0.005965818331272484,0.9903258429912323,0.005965818331272484,125
0.6389287245758933,0.02555714898303573,0.766714469491072,0.02555714898303573,188
0.0,0.07669649888473704,0.0,0.0,55
0.6179585964445167,0.0034331033135806483,0.7861806588099685,0.0034331033135806483,250
0.35355339059327373,0.35355339059327373,0.0,0.35355339059327373,101
0.07103296910689454,0.0029597070461206054,0.9974212745426441,0.0029597070461206054,200
0.5652025873394623,0.003818936400942313,0.8248902626035396,0.003818936400942313,275
0.0020431919289357627,0.6681237607619944,0.741678670203682,0.0020431919289357627,244
0.8340576562282991,0.20851441405707477,0.0,0.20851441405707477,180
0.9984843555216822,0.020801757406701715,0.04160351481340343,0.020801757406701715,250
0.0,0.0016199840053288822,0.5864342099290554,0.0016199840053288822,75
0.1954127874984126,0.04885319687460315,0.0,0.04885319687460315,142
0.2956681205077086,0.003249100225359435,0.9552354662556739,0.0,65
0.0723878800305255,0.00402154889058475,0.997344124865018,0.00402154889058475,399
0.5253466972902753,0.01667767292985001,0.8505613194223505,0.0,69
0.8528028654224417,0.21320071635561041,0.0,0.21320071635561041,95
0.0,0.6742325368086144,0.736088732846102,0.0020618732012495852,110
0.2997575814795672,0.0036555802619459414,0.6872490892458369,0.0036555802619459414,155
0.0,0.08891435936589069,0.9958408248979758,0.0,70
0.0,0.007027500590776744,0.9943913335949094,0.003513750295388372,350
0.0,0.01125836332068853,0.9963651538809349,0.0,40
0.0,0.8017837257372732,0.0,0.0,180
0.9863939238321437,0.08219949365267865,0.0,0.08219949365267865,50
0.8719751330189448,0.03487900532075779,0.45342706916985126,0.03487900532075779,140
0.13483997249264842,0.13483997249264842,0.0,0.0,60
0.0,0.30151134457776363,0.0,0.30151134457776363,95
0.0,0.0028408746990714194,0.9999878940731396,0.0,120
0.8340576562282991,0.20851441405707477,0.0,0.20851441405707477,195
0.09513152872286613,0.008154131033388527,0.9920859423956041,0.0,65
0.892217816219194,0.08111071056538127,0.16222142113076254,0.08111071056538127,120
0.05722856952873867,0.00635872994763763,0.998320601779108,0.0,65
0.17793183461041645,0.002695936888036613,0.9840169641333637,0.005391873776073226,80
0.8307471607356973,0.11867816581938533,0.4747126632775413,0.11867816581938533,205
0.19528336647123581,0.06509445549041194,0.0,0.0,75
0.42640143271122083,0.6396021490668313,0.0,0.0,65
0.00485568498316585,0.23792856417512667,0.97113699663317,0.00485568498316585,737
0.0,0.007997441228145007,0.9996801535181259,0.0,47
0.0,0.7071067811865475,0.0,0.0,60
0.3500700210070024,0.07001400420140048,0.9101820546182063,0.0,80
0.0071294112397444105,0.014258822479488821,0.9767293398449842,0.0,55
0.6201751649657866,0.005663700136673851,0.7844224689293283,0.0,75
0.7276068751089989,0.12126781251816648,0.6063390625908325,0.12126781251816648,275
0.5,0.5,0.0,0.5,125
0.03500682482627051,0.012729754482280186,0.9992857268589945,0.0,85
0.5481084634622927,0.009289973956988011,0.8360976561289211,0.018579947913976023,48
0.9628182640380907,0.005501818651646233,0.2695891139306654,0.0,35
0.42254838852982257,0.01111969443499533,0.9062550964521194,0.0,95
0.0,0.5773502691896258,0.0,0.0,90
0.8962581595302719,0.12803687993289598,0.0,0.12803687993289598,315
0.2886751345948129,0.2886751345948129,0.0,0.2886751345948129,41
0.9926846128175763,0.038180177416060626,0.0,0.0,50
0.24875549677025194,0.013819749820569553,0.9673824874398687,0.013819749820569553,155
0.9689627902499088,0.07453559924999299,0.0,0.0,70
0.0030562467086270207,0.07029367429842148,0.9932801803037817,0.0,34
0.0,0.01426970624756423,0.998879437329496,0.0,80
0.0037027895475244816,0.018513947737622407,0.9997531778316101,0.0,69
0.0,0.6180911483624648,0.7486362615941923,0.0026641859843209693,306
0.039804640576092426,0.007960928115218485,0.9990964784599199,0.0,82
0.8838834764831843,0.17677669529663687,0.0,0.17677669529663687,250
0.5581932148515216,0.010242077336725167,0.8296082642747385,0.002560519334181292,90
0.9893694778727629,0.05496497099293127,0.0,0.05496497099293127,80
0.0,0.4082482904638631,0.0,0.4082482904638631,150
0.007986975874401397,0.007986975874401397,0.9983719843001746,0.0,50
0.3699758495869244,0.061662641597820735,0.0,0.0,110
0.10662217620415779,0.04489354787543486,0.9932697467439963,0.0,51
0.0,0.05862103817605492,0.46896830540843937,0.0,50
0.028378744026835302,0.0031531937807594782,0.9995624285007546,0.0031531937807594782,161
0.0,0.16222142113076254,0.0,0.0,100
0.0,0.07494421738836213,0.9937048083345794,0.0,42
0.6837980651611043,0.0224196086938067,0.7286372825487177,0.0,49
0.39759670632136546,0.010745856927604472,0.9133978388463802,0.010745856927604472,119
0.19380063324460367,0.04845015831115092,0.9690031662230184,0.04845015831115092,50
0.9761870601839528,0.10846522890932808,0.0,0.10846522890932808,170
0.13852859980338866,0.005894834034186752,0.9903321177433743,0.002947417017093376,175
0.7197121726848806,0.01499400359760168,0.6897241654896773,0.01499400359760168,245
0.03355034049626368,0.003727815610695964,0.9990545836665184,0.003727815610695964,100
0.014479833679793625,0.03619958419948406,0.9991085239057601,0.0,109
0.6324555320336759,0.31622776601683794,0.0,0.0,160
0.0,0.017236256333167305,0.9997028673237037,0.0,115
0.9128709291752769,0.18257418583505536,0.0,0.0,90
0.0,0.8462927159832264,0.419498544560651,0.003647813430962183,332
0.07691625033989352,0.03845812516994676,0.9691447542826583,0.007691625033989352,133
0.15772007446912795,0.03154401489382559,0.9778644617085933,0.03154401489382559,355
0.0,0.5,0.0,0.5,800
0.0,0.01469546898327074,0.9992918908624103,0.004898489661090247,135
0.3779644730092272,0.3779644730092272,0.0,0.3779644730092272,100
0.00415427999148919,0.2035597195829703,0.9721015180084704,0.00415427999148919,675
0.9880436890321317,0.14637684281957505,0.03659421070489376,0.01829710535244688,89
0.35355339059327373,0.35355339059327373,0.0,0.35355339059327373,600
0.9477087900397916,0.023400217038019547,0.31590293001326386,0.011700108519009773,350
0.7316906923247974,0.010162370726733297,0.680878838691131,0.0,95
0.3380617018914066,0.1690308509457033,0.0,0.1690308509457033,90
0.31622776601683794,0.6324555320336759,0.0,0.0,49
0.9964482026604937,0.02622232112264457,0.07866696336793372,0.0,75
0.060079839074684324,0.012015967814936865,0.9973253286397598,0.012015967814936865,175
0.033277916281986085,0.033277916281986085,0.0,0.033277916281986085,52
0.36667939881128453,0.09166984970282113,0.0,0.09166984970282113,100
0.0,0.31622776601683794,0.0,0.31622776601683794,125
0.004252595972263499,0.6952994414650822,0.7186887193125313,0.0021262979861317497,229
0.26890242902653094,0.017926828601768727,0.9620731349615884,0.005975609533922909,80
0.10216767230548135,0.009287970209589214,0.9938128124260459,0.009287970209589214,99
0.3651483716701107,0.18257418583505536,0.0,0.0,65
0.06889934268777687,0.002995623595120733,0.9975426571752041,0.0,49
0.9770543017055207,0.04441155916843276,0.08882311833686551,0.04441155916843276,200
0.10535896575142299,0.013169870718927874,0.9943252392790545,0.0,40
0.0,0.013808677779945341,0.9997482712680427,0.0,40
0.0,0.5,0.0,0.5,275
0.05770522025323223,0.005770522025323223,0.9983003103809176,0.0,47
0.39666712290298617,0.024791695181436636,0.9172927217131556,0.0,100
0.8902638145194516,0.027820744203732862,0.4451319072597258,0.027820744203732862,105
0.0,0.0027777349118290272,0.9999845682584498,0.0027777349118290272,930
0.8401680504168059,0.14002800840280097,0.0,0.14002800840280097,130
0.997717128909826,0.020361574059384203,0.040723148118768406,0.020361574059384203,125
0.05715332973282044,0.007620443964376058,0.9982781593332636,0.0,45
0.0,0.1414213562373095,0.0,0.0,47
0.8062504563440577,0.04607145464823187,0.5874110467649564,0.011517863662057967,120
0.4886777774252209,0.12216944435630522,0.0,0.12216944435630522,140
0.0,0.018687916527093926,0.9998035341995252,0.004671979131773482,349
0.0,0.011326401180192944,0.9400912979560143,0.011326401180192944,180
0.19000073302893342,0.010555596279385189,0.9816704539828226,0.0,30
0.9485845951112621,0.03059950306810523,0.30599503068105227,0.03059950306810523,195
0.0,0.2672612419124244,0.0,0.0,50
0.9425146649602062,0.02772101955765312,0.33265223469183747,0.0,60
0.924473451641905,0.04402254531628119,0.35218036253024954,0.0,225
0.11470786693528087,0.11470786693528087,0.8029550685469661,0.0,70
0.554054437534608,0.004776331358056966,0.831081656301912,0.0,85
0.3344760443513582,0.0032161158110707517,0.9423219326437302,0.0032161158110707517,275
0.769800358919501,0.19245008972987526,0.0,0.19245008972987526,275
0.008286692097908988,0.0027622306993029962,0.9999275131476846,0.0,50
0.027459991619596277,0.005491998323919256,0.9995436949533044,0.0,132
0.4588314677411235,0.4588314677411235,0.0,0.22941573387056174,150
0.9241868199346309,0.009527699174583824,0.381107966983353,0.009527699174583824,235
0.055997755484430596,0.02305789931711848,0.9980776418695572,0.0,65
0.2773500981126146,0.2773500981126146,0.0,0.2773500981126146,139
0.0,0.5345224838248488,0.0,0.2672612419124244,140
0.03599649749080693,0.2005519145916386,0.966763075467386,0.00514235678440099,200
0.0,0.00572851947873437,0.9967623892997804,0.0,50
0.057583377110934704,0.003838891807395647,0.9981118699228682,0.003838891807395647,140
0.0,0.19245008972987526,0.0,0.19245008972987526,65
0.0,0.0191098546108682,0.9964424189952704,0.0054599584602480575,28
0.9443736028883308,0.004629282367099661,0.32867904806407594,0.004629282367099661,125
0.08236033683980634,0.008236033683980635,0.9965600757616567,0.0,48
0.07901497594238308,0.04740898556542984,0.9955886968740267,0.0,75
0.04539767764737893,0.018159071058951575,0.9987489082423365,0.006053023686317192,25
0.005633311138913572,0.002816655569456786,0.9999127271571591,0.002816655569456786,300
0.2672612419124244,0.5345224838248488,0.0,0.0,60
0.07104090306626583,0.016394054553753652,0.9973049853533472,0.005464684851251217,37
0.008903409991281419,0.06232386993896993,0.9615682790583931,0.008903409991281419,120
0.014043004863492529,0.0028086009726985056,0.9998619462806679,0.0028086009726985056,120
0.0,0.04086289513573106,0.9953033743774494,0.00583755644796158,35
0.12649110640673517,0.06324555320336758,0.8854377448471462,0.0,67
0.0,0.3779644730092272,0.0,0.3779644730092272,130
0.24218072351699857,0.012746353869315713,0.9687228940679943,0.012746353869315713,140
0.0,0.0027116107844919126,0.7592510196577356,0.0,45
0.5345224838248488,0.2672612419124244,0.0,0.0,75
0.04170514945721989,0.9487921501517526,0.0,0.010426287364304973,185
0.08502303018977035,0.028341010063256785,0.9919353522139874,0.028341010063256785,245
0.14962081765396862,0.014962081765396863,0.987497396516193,0.014962081765396863,99
0.44697856008995185,0.02292197744051035,0.8939571201799037,0.0,90
0.35355339059327373,0.7071067811865475,0.0,0.35355339059327373,200
0.12921705171321546,0.0028090663415916406,0.9916004185818491,0.0028090663415916406,230
0.016643566632465155,0.016643566632465155,0.0,0.03328713326493031,27
0.017907017473792572,0.002984502912298762,0.9998084756200853,0.002984502912298762,239
0.0064295055789402675,0.0032147527894701338,0.9997881175252116,0.0,43
0.20851441405707477,0.8340576562282991,0.20851441405707477,0.41702882811414954,50
0.13776934403873287,0.025048971643405978,0.9894343799145361,0.0,35
0.5163977794943222,0.2581988897471611,0.0,0.2581988897471611,93
0.06845986232735529,0.003259993444159776,0.9975579939128915,0.003259993444159776,122
0.02478511362320378,0.002753901513689309,0.9996662494692191,0.002753901513689309,248
0.2773500981126146,0.2773500981126146,0.0,0.2773500981126146,76
0.0,0.2873478855663454,0.0,0.0,40
0.0027395306840784306,0.008218592052235293,0.9999286996886272,0.005479061368156861,39
0.0,0.005585807734779456,0.9998595845255226,0.0,110
0.41702882811414954,0.20851441405707477,0.0,0.20851441405707477,120
0.949157995752499,0.0949157995752499,0.0,0.0,46
0.8528028654224417,0.42640143271122083,0.0,0.0,80
0.04416101243746513,0.023779006697096608,0.9987182812780576,0.0,49
0.8451542547285166,0.1690308509457033,0.0,0.0,50
0.34172233526425255,0.0044963465166349015,0.9397364219766945,0.0044963465166349015,385
0.0,0.00290685392473481,0.9999577501087746,0.0,150
0.15068719366972808,0.03013743873394561,0.9643980394862596,0.03013743873394561,175
0.0,0.07624928516630233,0.8387421368293257,0.07624928516630233,200
0.40814998891550014,0.0043887095582311846,0.9128515881120863,0.0,50
0.07659416862050704,0.006963106238227913,0.9957241920665916,0.006963106238227913,119
0.0,0.23570226039551587,0.0,0.23570226039551587,220
0.8886042349318384,0.05227083734893167,0.2613541867446583,0.05227083734893167,180
0.0,0.017223468842473787,0.9989611928634797,0.005741156280824596,250
0.07432120279078286,0.02972848111631314,0.9513113957220205,0.0,105
0.9299811099505543,0.11624763874381928,0.0,0.0,70
0.04162904166877576,0.0034690868057313134,0.9990970000506183,0.0,89
0.5,0.5,0.0,0.0,70
0.1801368088755493,0.005718628853192042,0.9836041627490312,0.002859314426596021,168
0.0,0.009447799721936812,0.9951682373773443,0.0031492665739789377,200
0.7174741703345314,0.007034060493475798,0.696371988854104,0.0,25
0.984916179296249,0.10943513103291655,0.0,0.054717565516458275,700
0.008745835331994814,0.005830556887996542,0.999940506291407,0.0,55
0.0,0.024914140633057354,0.9996798929014263,0.0,300
0.5773502691896258,0.5773502691896258,0.0,0.0,150
0.12089372068844752,0.0549516912220216,0.9891304419963888,0.02198067648880864,35
0.8528028654224417,0.21320071635561041,0.0,0.0,95
0.0,0.5773502691896258,0.0,0.0,100
0.7071067811865475,0.35355339059327373,0.0,0.35355339059327373,150
0.0,0.2182178902359924,0.0,0.0,50
0.3086066999241838,0.1543033499620919,0.0,0.0,45
0.22968778911235974,0.013511046418374103,0.9727953421229354,0.0,275
0.0,0.0027392017792317817,0.9998086494196003,0.0,100
0.24250862370228107,0.0028198677174683844,0.9700344948091243,0.0028198677174683844,240
0.0,0.02683521423445764,0.9996117302335471,0.0,89
0.9997610309772145,0.008262487859315822,0.0,0.008262487859315822,150
0.19245008972987526,0.9622504486493763,0.0,0.0,48
0.8838834764831843,0.17677669529663687,0.0,0.17677669529663687,264
0.235446922588577,0.014715432661786062,0.9712185556778801,0.0,40
0.008241416142011635,0.0027471387140038783,0.9999584918974117,0.0,75
0.15688822794342486,0.041286375774585486,0.9867443810125932,0.0,65
0.43355498476206,0.028903665650804,0.896013635174924,0.0,65
0.08798649510942153,0.01099831188867769,0.9898480699809922,0.01099831188867769,225
0.0,0.0027547164103792154,0.9999620569676552,0.0,199
0.06640891001709194,0.03320445500854597,0.0,0.03320445500854597,125
0.22360679774997896,0.8944271909999159,0.0,0.22360679774997896,180
0.6228092599365238,0.00379761743863734,0.7823091923592921,0.00379761743863734,189
0.9630868246861536,0.1203858530857692,0.0,0.0,75
0.9499584366977797,0.008189296868084308,0.31119328098720367,0.008189296868084308,195
0.09745586289152093,0.0029532079664097255,0.9952310846800775,0.0,35
0.0,0.30151134457776363,0.0,0.30151134457776363,154
0.1386750490563073,0.1386750490563073,0.0,0.1386750490563073,175
0.11472943464571597,0.006555967694040913,0.9932291056471982,0.0032779838470204563,120
0.25,0.25,0.75,0.25,265
0.06560904417401638,0.002733710173917349,0.9978042134798325,0.002733710173917349,160
0.0,0.005289154758526454,0.9943610946029734,0.0,90
